timestamp,experiment_id,project_name,duration,emissions,energy_consumed,country_name,country_iso_code,region,on_cloud,cloud_provider,cloud_region
2024-04-23T14:44:25,d41b1e62-297a-469b-9ac1-7187bb68f42a,wanda,24.526925086975098,0.00021094322903047268,0.0003461962764031038,Denmark,DNK,,N,,
2024-04-23T14:51:03,3bb5fa8f-5d6f-42f7-b914-63e7552c3a1a,wanda,223.43459630012512,0.0067433957247642895,0.011067141149568546,Denmark,DNK,,N,,
2024-04-23T14:57:45,df722c95-1cda-4721-bc04-115279938eb3,wanda,228.10477495193481,0.006394719526209908,0.010494899972808716,Denmark,DNK,,N,,
2024-04-23T15:05:42,fbb358c1-8b75-4412-bae7-6a66c2c9e629,wanda,27.263017892837524,0.0002528293401940018,0.00041493901720814514,Denmark,DNK,,N,,
2024-04-23T15:12:32,74eacb1d-5be3-41c8-8bdb-a205b6fdf338,wanda,224.43579196929932,0.006790161891261144,0.011143892950407434,Denmark,DNK,,N,,
2024-04-23T15:19:21,7970b859-27fd-4458-86b8-4b53cf551f6b,wanda,225.34213280677795,0.006806701681859756,0.011171037760620324,Denmark,DNK,,N,,
2024-04-23T15:26:16,b094c8d9-1132-44fb-a8f8-936e1fa4fc8c,wanda,226.2702887058258,0.006197204178822035,0.010170741296977176,Denmark,DNK,,N,,
2024-04-23T17:43:29,0387da07-af88-494c-ab7a-4a76410d51ba,wanda,162.0342400074005,0.004017246658980021,0.006593033780338999,Denmark,DNK,,N,,
2024-04-23T17:49:52,f6e2e861-9ec0-4434-adc8-b9aa8ccfee3d,wanda,349.90862822532654,0.012148211842664371,0.01993742925154022,Denmark,DNK,,N,,
2024-04-23T17:56:30,57acde2c-184a-491a-aa49-a4c17a055938,wanda,356.3051087856293,0.010719533754479853,0.017592708178569748,Denmark,DNK,,N,,
2024-04-23T18:02:51,bff9a6a2-25e9-4995-b713-9de13a2c2ebd,wanda,349.3447859287262,0.01203387807900773,0.019749786711758276,Denmark,DNK,,N,,
2024-04-23T18:09:07,57b280bc-5fc5-4501-8a69-c0311bc1cfaa,wanda,343.5299274921417,0.010308088470407033,0.01691745149484348,Denmark,DNK,,N,,
2024-04-23T18:15:25,e38ba270-c3e7-4e02-a8d8-779f3640a525,wanda,343.3139274120331,0.009916691594835516,0.016275097902640274,Denmark,DNK,,N,,
2024-04-23T18:18:39,e36528d0-97b8-482a-80e5-b0bc760dc17c,wanda,161.1486575603485,0.004986216659158454,0.008183290113997517,Denmark,DNK,,N,,
2024-04-23T18:21:58,4a3038a4-b37a-4bcc-9458-df8374d9bd9e,wanda,162.09681606292725,0.003945943178611392,0.006476011776306648,Denmark,DNK,,N,,
2024-04-23T18:25:14,9fe09a60-d8ba-4a40-ad23-391b82aad26f,wanda,161.7321183681488,0.0038329410159314544,0.0062905546363685805,Denmark,DNK,,N,,
2024-04-23T18:28:32,2d6d1950-0d37-46b4-9a0f-a340ac85cdd7,wanda,163.04287815093994,0.003979662147525471,0.00653135074848347,Denmark,DNK,,N,,
2024-04-23T18:31:57,bbfd98a4-4874-4551-9173-bd30df5895b0,wanda,164.33330488204956,0.003935676640775438,0.006459162516974198,Denmark,DNK,,N,,
